Provider,Device,Sub-device,Standardized Model,Specification,Storage (GB),Storage Type,Connectivity,Material,Max. Trade-In Value (RM),Model_Year,Chipset,Screen Size,Case Size,Charging Method,RAM Configurations (GB),RAM Min (GB),Mac Storage Category,Mac Generation
Machines,iPad,iPad,iPad 8,,32 GB,,Wi-Fi,,225,2020,A12 Bionic,10.2,,,,,,
Machines,iPad,iPad,iPad 8,,128 GB,,Wi-Fi,,300,2020,A12 Bionic,10.2,,,,,,
Machines,iPad,iPad,iPad 8,,32 GB,,Wi-Fi + Cellular,,300,2020,A12 Bionic,10.2,,,,,,
Machines,iPad,iPad,iPad 8,,128 GB,,Wi-Fi + Cellular,,400,2020,A12 Bionic,10.2,,,,,,
Machines,iPad,iPad,iPad 9,,64 GB,,Wi-Fi,,350,2021,A13 Bionic,10.2,,,,,,
Machines,iPad,iPad,iPad 9,,256 GB,,Wi-Fi,,525,2021,A13 Bionic,10.2,,,,,,
Machines,iPad,iPad,iPad 9,,64 GB,,Wi-Fi + Cellular,,525,2021,A13 Bionic,10.2,,,,,,
Machines,iPad,iPad,iPad 9,,256 GB,,Wi-Fi + Cellular,,650,2021,A13 Bionic,10.2,,,,,,
Machines,iPad,iPad,iPad 10,,64 GB,,Wi-Fi,,600,2022,A14 Bionic,10.9,,,,,,
Machines,iPad,iPad,iPad 10,,256 GB,,Wi-Fi,,800,2022,A14 Bionic,10.9,,,,,,
Machines,iPad,iPad,iPad 10,,64 GB,,Wi-Fi + Cellular,,750,2022,A14 Bionic,10.9,,,,,,
Machines,iPad,iPad,iPad 10,,256 GB,,Wi-Fi + Cellular,,975,2022,A14 Bionic,10.9,,,,,,
Machines,iPad,iPad,iPad 11,,128 GB,,Wi-Fi,,600,2025,A16,11.0,,,,,,
Machines,iPad,iPad,iPad 11,,256 GB,,Wi-Fi,,775,2025,A16,11.0,,,,,,
Machines,iPad,iPad,iPad 11,,512 GB,,Wi-Fi,,1075,2025,A16,11.0,,,,,,
Machines,iPad,iPad,iPad 11,,128 GB,,Wi-Fi + Cellular,,800,2025,A16,11.0,,,,,,
Machines,iPad,iPad,iPad 11,,256 GB,,Wi-Fi + Cellular,,1000,2025,A16,11.0,,,,,,
Machines,iPad,iPad,iPad 11,,512 GB,,Wi-Fi + Cellular,,1325,2025,A16,11.0,,,,,,
Machines,iPad,iPad Air,iPad Air 4 10.9-inch A14 (2020),,64 GB,,Wi-Fi,,550,2020,A14 Bionic,10.9,,,,,,
Machines,iPad,iPad Air,iPad Air 4 10.9-inch A14 (2020),,256 GB,,Wi-Fi,,725,2020,A14 Bionic,10.9,,,,,,
Machines,iPad,iPad Air,iPad Air 4 10.9-inch A14 (2020),,64 GB,,Wi-Fi + Cellular,,720,2020,A14 Bionic,10.9,,,,,,
Machines,iPad,iPad Air,iPad Air 4 10.9-inch A14 (2020),,256 GB,,Wi-Fi + Cellular,,845,2020,A14 Bionic,10.9,,,,,,
Machines,iPad,iPad Air,iPad Air 5 10.9-inch M1 (2022),,64 GB,,Wi-Fi,,835,2022,M1,10.9,,,,,,
Machines,iPad,iPad Air,iPad Air 5 10.9-inch M1 (2022),,256 GB,,Wi-Fi,,975,2022,M1,10.9,,,,,,
Machines,iPad,iPad Air,iPad Air 5 10.9-inch M1 (2022),,64 GB,,Wi-Fi + Cellular,,975,2022,M1,10.9,,,,,,
Machines,iPad,iPad Air,iPad Air 5 10.9-inch M1 (2022),,256 GB,,Wi-Fi + Cellular,,1075,2022,M1,10.9,,,,,,
Machines,iPad,iPad Air,iPad Air 6 11-inch M2 (2024),,128 GB,,Wi-Fi,,1150,2024,M2,11.0,,,,,,
Machines,iPad,iPad Air,iPad Air 6 11-inch M2 (2024),,256 GB,,Wi-Fi,,1375,2024,M2,11.0,,,,,,
Machines,iPad,iPad Air,iPad Air 6 11-inch M2 (2024),,512 GB,,Wi-Fi,,1575,2024,M2,11.0,,,,,,
Machines,iPad,iPad Air,iPad Air 6 11-inch M2 (2024),,1 TB,,Wi-Fi,,1900,2024,M2,11.0,,,,,,
Machines,iPad,iPad Air,iPad Air 6 11-inch M2 (2024),,128 GB,,Wi-Fi + Cellular,,1350,2024,M2,11.0,,,,,,
Machines,iPad,iPad Air,iPad Air 6 11-inch M2 (2024),,256 GB,,Wi-Fi + Cellular,,1475,2024,M2,11.0,,,,,,
Machines,iPad,iPad Air,iPad Air 6 11-inch M2 (2024),,512 GB,,Wi-Fi + Cellular,,1800,2024,M2,11.0,,,,,,
Machines,iPad,iPad Air,iPad Air 6 11-inch M2 (2024),,1 TB,,Wi-Fi + Cellular,,2050,2024,M2,11.0,,,,,,
Machines,iPad,iPad Air,iPad Air 6 13-inch M2 (2024),,128 GB,,Wi-Fi,,1250,2024,M2,13.0,,,,,,
Machines,iPad,iPad Air,iPad Air 6 13-inch M2 (2024),,256 GB,,Wi-Fi,,1425,2024,M2,13.0,,,,,,
Machines,iPad,iPad Air,iPad Air 6 13-inch M2 (2024),,512 GB,,Wi-Fi,,1750,2024,M2,13.0,,,,,,
Machines,iPad,iPad Air,iPad Air 6 13-inch M2 (2024),,1 TB,,Wi-Fi,,2075,2024,M2,13.0,,,,,,
Machines,iPad,iPad Air,iPad Air 6 13-inch M2 (2024),,128 GB,,Wi-Fi + Cellular,,1525,2024,M2,13.0,,,,,,
Machines,iPad,iPad Air,iPad Air 6 13-inch M2 (2024),,256 GB,,Wi-Fi + Cellular,,1725,2024,M2,13.0,,,,,,
Machines,iPad,iPad Air,iPad Air 6 13-inch M2 (2024),,512 GB,,Wi-Fi + Cellular,,2075,2024,M2,13.0,,,,,,
Machines,iPad,iPad Air,iPad Air 6 13-inch M2 (2024),,1 TB,,Wi-Fi + Cellular,,2300,2024,M2,13.0,,,,,,
Machines,iPad,iPad Air,iPad Air 7 11-inch M3 (2025),,128 GB,,Wi-Fi,,1225,2025,M3,11.0,,,,,,
Machines,iPad,iPad Air,iPad Air 7 11-inch M3 (2025),,256 GB,,Wi-Fi,,1425,2025,M3,11.0,,,,,,
Machines,iPad,iPad Air,iPad Air 7 11-inch M3 (2025),,512 GB,,Wi-Fi,,1825,2025,M3,11.0,,,,,,
Machines,iPad,iPad Air,iPad Air 7 11-inch M3 (2025),,1 TB,,Wi-Fi,,2175,2025,M3,11.0,,,,,,
Machines,iPad,iPad Air,iPad Air 7 11-inch M3 (2025),,128 GB,,Wi-Fi + Cellular,,1600,2025,M3,11.0,,,,,,
Machines,iPad,iPad Air,iPad Air 7 11-inch M3 (2025),,256 GB,,Wi-Fi + Cellular,,1825,2025,M3,11.0,,,,,,
Machines,iPad,iPad Air,iPad Air 7 11-inch M3 (2025),,512 GB,,Wi-Fi + Cellular,,2200,2025,M3,11.0,,,,,,
Machines,iPad,iPad Air,iPad Air 7 11-inch M3 (2025),,1 TB,,Wi-Fi + Cellular,,2575,2025,M3,11.0,,,,,,
Machines,iPad,iPad Air,iPad Air 7 13-inch M3 (2025),,128 GB,,Wi-Fi,,1600,2025,M3,13.0,,,,,,
Machines,iPad,iPad Air,iPad Air 7 13-inch M3 (2025),,256 GB,,Wi-Fi,,1800,2025,M3,13.0,,,,,,
Machines,iPad,iPad Air,iPad Air 7 13-inch M3 (2025),,512 GB,,Wi-Fi,,2050,2025,M3,13.0,,,,,,
Machines,iPad,iPad Air,iPad Air 7 13-inch M3 (2025),,1 TB,,Wi-Fi,,2400,2025,M3,13.0,,,,,,
Machines,iPad,iPad Air,iPad Air 7 13-inch M3 (2025),,128 GB,,Wi-Fi + Cellular,,1875,2025,M3,13.0,,,,,,
Machines,iPad,iPad Air,iPad Air 7 13-inch M3 (2025),,256 GB,,Wi-Fi + Cellular,,2100,2025,M3,13.0,,,,,,
Machines,iPad,iPad Air,iPad Air 7 13-inch M3 (2025),,512 GB,,Wi-Fi + Cellular,,2400,2025,M3,13.0,,,,,,
Machines,iPad,iPad Air,iPad Air 7 13-inch M3 (2025),,1 TB,,Wi-Fi + Cellular,,2700,2025,M3,13.0,,,,,,
Machines,iPad,iPad mini,iPad Mini 6,,64 GB,,Wi-Fi,,585,2021,A15 Bionic,8.3,,,,,,
Machines,iPad,iPad mini,iPad Mini 6,,256 GB,,Wi-Fi,,775,2021,A15 Bionic,8.3,,,,,,
Machines,iPad,iPad mini,iPad Mini 6,,64 GB,,Wi-Fi + Cellular,,775,2021,A15 Bionic,8.3,,,,,,
Machines,iPad,iPad mini,iPad Mini 6,,256 GB,,Wi-Fi + Cellular,,925,2021,A15 Bionic,8.3,,,,,,
Machines,iPad,iPad mini,iPad Mini 7,,128 GB,,Wi-Fi,,850,2024,A17 Pro,8.3,,,,,,
Machines,iPad,iPad mini,iPad Mini 7,,256 GB,,Wi-Fi,,1010,2024,A17 Pro,8.3,,,,,,
Machines,iPad,iPad mini,iPad Mini 7,,512 GB,,Wi-Fi,,1375,2024,A17 Pro,8.3,,,,,,
Machines,iPad,iPad mini,iPad Mini 7,,128 GB,,Wi-Fi + Cellular,,1050,2024,A17 Pro,8.3,,,,,,
Machines,iPad,iPad mini,iPad Mini 7,,256 GB,,Wi-Fi + Cellular,,1275,2024,A17 Pro,8.3,,,,,,
Machines,iPad,iPad mini,iPad Mini 7,,512 GB,,Wi-Fi + Cellular,,1475,2024,A17 Pro,8.3,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch A12Z (2020),,128 GB,,Wi-Fi,,700,2020,A12Z,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch A12Z (2020),,256 GB,,Wi-Fi,,775,2020,A12Z,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch A12Z (2020),,512 GB,,Wi-Fi,,900,2020,A12Z,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch A12Z (2020),,1 TB,,Wi-Fi,,950,2020,A12Z,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch A12Z (2020),,128 GB,,Wi-Fi + Cellular,,775,2020,A12Z,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch A12Z (2020),,256 GB,,Wi-Fi + Cellular,,875,2020,A12Z,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch A12Z (2020),,512 GB,,Wi-Fi + Cellular,,1050,2020,A12Z,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch A12Z (2020),,1 TB,,Wi-Fi + Cellular,,1075,2020,A12Z,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch A12Z (2020),,128 GB,,Wi-Fi,,900,2020,A12Z,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch A12Z (2020),,256 GB,,Wi-Fi,,1050,2020,A12Z,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch A12Z (2020),,512 GB,,Wi-Fi,,1175,2020,A12Z,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch A12Z (2020),,1 TB,,Wi-Fi,,1275,2020,A12Z,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch A12Z (2020),,128 GB,,Wi-Fi + Cellular,,1050,2020,A12Z,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch A12Z (2020),,256 GB,,Wi-Fi + Cellular,,1175,2020,A12Z,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch A12Z (2020),,512 GB,,Wi-Fi + Cellular,,1325,2020,A12Z,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch A12Z (2020),,1 TB,,Wi-Fi + Cellular,,1400,2020,A12Z,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M1 (2021),,128 GB,,Wi-Fi,,975,2021,M1,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M1 (2021),,256 GB,,Wi-Fi,,1150,2021,M1,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M1 (2021),,512 GB,,Wi-Fi,,1275,2021,M1,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M1 (2021),,1 TB,,Wi-Fi,,1325,2021,M1,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M1 (2021),,2 TB,,Wi-Fi,,1525,2021,M1,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M1 (2021),,128 GB,,Wi-Fi + Cellular,,1075,2021,M1,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M1 (2021),,256 GB,,Wi-Fi + Cellular,,1275,2021,M1,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M1 (2021),,512 GB,,Wi-Fi + Cellular,,1425,2021,M1,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M1 (2021),,1 TB,,Wi-Fi + Cellular,,1525,2021,M1,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M1 (2021),,2 TB,,Wi-Fi + Cellular,,1700,2021,M1,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch M1 (2021),,128 GB,,Wi-Fi,,1150,2021,M1,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch M1 (2021),,256 GB,,Wi-Fi,,1250,2021,M1,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch M1 (2021),,512 GB,,Wi-Fi,,1350,2021,M1,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch M1 (2021),,1 TB,,Wi-Fi,,1475,2021,M1,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch M1 (2021),,2 TB,,Wi-Fi,,1700,2021,M1,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch M1 (2021),,128 GB,,Wi-Fi + Cellular,,1225,2021,M1,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch M1 (2021),,256 GB,,Wi-Fi + Cellular,,1325,2021,M1,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch M1 (2021),,512 GB,,Wi-Fi + Cellular,,1475,2021,M1,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch M1 (2021),,1 TB,,Wi-Fi + Cellular,,1625,2021,M1,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch M1 (2021),,2 TB,,Wi-Fi + Cellular,,1775,2021,M1,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M2 (2022),,128 GB,,Wi-Fi,,1175,2022,M2,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M2 (2022),,256 GB,,Wi-Fi,,1325,2022,M2,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M2 (2022),,512 GB,,Wi-Fi,,1525,2022,M2,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M2 (2022),,1 TB,,Wi-Fi,,1650,2022,M2,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M2 (2022),,2 TB,,Wi-Fi,,1900,2022,M2,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M2 (2022),,128 GB,,Wi-Fi + Cellular,,1350,2022,M2,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M2 (2022),,256 GB,,Wi-Fi + Cellular,,1475,2022,M2,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M2 (2022),,512 GB,,Wi-Fi + Cellular,,1650,2022,M2,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M2 (2022),,1 TB,,Wi-Fi + Cellular,,1750,2022,M2,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M2 (2022),,2 TB,,Wi-Fi + Cellular,,2025,2022,M2,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch M2 (2022),,128 GB,,Wi-Fi,,1400,2022,M2,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch M2 (2022),,256 GB,,Wi-Fi,,1500,2022,M2,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch M2 (2022),,512 GB,,Wi-Fi,,1625,2022,M2,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch M2 (2022),,1 TB,,Wi-Fi,,1825,2022,M2,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch M2 (2022),,2 TB,,Wi-Fi,,2025,2022,M2,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch M2 (2022),,128 GB,,Wi-Fi + Cellular,,1525,2022,M2,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch M2 (2022),,256 GB,,Wi-Fi + Cellular,,1650,2022,M2,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch M2 (2022),,512 GB,,Wi-Fi + Cellular,,1800,2022,M2,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch M2 (2022),,1 TB,,Wi-Fi + Cellular,,1875,2022,M2,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 12.9-inch M2 (2022),,2 TB,,Wi-Fi + Cellular,,2075,2022,M2,12.9,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M4 (2024),,256 GB,,Wi-Fi,,1750,2024,M4,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M4 (2024),,512 GB,,Wi-Fi,,2125,2024,M4,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M4 (2024),,1 TB,,Wi-Fi,,2625,2024,M4,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M4 (2024),,2 TB,,Wi-Fi,,3150,2024,M4,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M4 (2024),,256 GB,,Wi-Fi + Cellular,,2050,2024,M4,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M4 (2024),,512 GB,,Wi-Fi + Cellular,,2375,2024,M4,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M4 (2024),,1 TB,,Wi-Fi + Cellular,,2900,2024,M4,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M4 (2024),,2 TB,,Wi-Fi + Cellular,,3450,2024,M4,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 13-inch M4 (2024),,256 GB,,Wi-Fi,,2175,2024,M4,13.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 13-inch M4 (2024),,512 GB,,Wi-Fi,,2600,2024,M4,13.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 13-inch M4 (2024),,1 TB,,Wi-Fi,,3175,2024,M4,13.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 13-inch M4 (2024),,2 TB,,Wi-Fi,,3725,2024,M4,13.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 13-inch M4 (2024),,256 GB,,Wi-Fi + Cellular,,2575,2024,M4,13.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 13-inch M4 (2024),,512 GB,,Wi-Fi + Cellular,,2950,2024,M4,13.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 13-inch M4 (2024),,1 TB,,Wi-Fi + Cellular,,3550,2024,M4,13.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 13-inch M4 (2024),,2 TB,,Wi-Fi + Cellular,,4100,2024,M4,13.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M5 (2025),,256 GB,,Wi-Fi,,2550,2025,M5,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M5 (2025),,512 GB,,Wi-Fi,,3100,2025,M5,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M5 (2025),,1 TB,,Wi-Fi,,3950,2025,M5,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M5 (2025),,2 TB,,Wi-Fi,,4950,2025,M5,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M5 (2025),,256 GB,,Wi-Fi + Cellular,,3100,2025,M5,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M5 (2025),,512 GB,,Wi-Fi + Cellular,,3575,2025,M5,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M5 (2025),,1 TB,,Wi-Fi + Cellular,,4425,2025,M5,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 11-inch M5 (2025),,2 TB,,Wi-Fi + Cellular,,5425,2025,M5,11.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 13-inch M5 (2025),,256 GB,,Wi-Fi,,3275,2025,M5,13.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 13-inch M5 (2025),,512 GB,,Wi-Fi,,3800,2025,M5,13.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 13-inch M5 (2025),,1 TB,,Wi-Fi,,4825,2025,M5,13.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 13-inch M5 (2025),,2 TB,,Wi-Fi,,5825,2025,M5,13.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 13-inch M5 (2025),,256 GB,,Wi-Fi + Cellular,,3800,2025,M5,13.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 13-inch M5 (2025),,512 GB,,Wi-Fi + Cellular,,4300,2025,M5,13.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 13-inch M5 (2025),,1 TB,,Wi-Fi + Cellular,,5325,2025,M5,13.0,,,,,,
Machines,iPad,iPad Pro,iPad Pro 13-inch M5 (2025),,2 TB,,Wi-Fi + Cellular,,6325,2025,M5,13.0,,,,,,
Switch,iPad,iPad,iPad 10,,64 GB,,Wi-Fi + Cellular,,690,2022,A14 Bionic,10.9,,,,,,
Switch,iPad,iPad,iPad 10,,256 GB,,Wi-Fi + Cellular,,800,2022,A14 Bionic,10.9,,,,,,
Switch,iPad,iPad,iPad 10,,64 GB,,Wi-Fi,,610,2022,A14 Bionic,10.9,,,,,,
Switch,iPad,iPad,iPad 10,,256 GB,,Wi-Fi,,690,2022,A14 Bionic,10.9,,,,,,
Switch,iPad,iPad,iPad 11,,128 GB,,Wi-Fi + Cellular,,840,2025,A16,11.0,,,,,,
Switch,iPad,iPad,iPad 11,,256 GB,,Wi-Fi + Cellular,,1040,2025,A16,11.0,,,,,,
Switch,iPad,iPad,iPad 11,,512 GB,,Wi-Fi + Cellular,,1370,2025,A16,11.0,,,,,,
Switch,iPad,iPad,iPad 11,,128 GB,,Wi-Fi,,640,2025,A16,11.0,,,,,,
Switch,iPad,iPad,iPad 11,,256 GB,,Wi-Fi,,820,2025,A16,11.0,,,,,,
Switch,iPad,iPad,iPad 11,,512 GB,,Wi-Fi,,1110,2025,A16,11.0,,,,,,
Switch,iPad,iPad,iPad 4,,16 GB,,Wi-Fi + Cellular,,60,2012,A6X,9.7,,,,,,
Switch,iPad,iPad,iPad 4,,16 GB,,Wi-Fi,,50,2012,A6X,9.7,,,,,,
Switch,iPad,iPad,iPad 4,,32 GB,,Wi-Fi + Cellular,,60,2012,A6X,9.7,,,,,,
Switch,iPad,iPad,iPad 4,,32 GB,,Wi-Fi,,50,2012,A6X,9.7,,,,,,
Switch,iPad,iPad,iPad 4,,64 GB,,Wi-Fi + Cellular,,60,2012,A6X,9.7,,,,,,
Switch,iPad,iPad,iPad 4,,64 GB,,Wi-Fi,,50,2012,A6X,9.7,,,,,,
Switch,iPad,iPad,iPad 4,,128 GB,,Wi-Fi + Cellular,,60,2012,A6X,9.7,,,,,,
Switch,iPad,iPad,iPad 4,,128 GB,,Wi-Fi,,50,2012,A6X,9.7,,,,,,
Switch,iPad,iPad,iPad 5,,32 GB,,Wi-Fi + Cellular,,100,2017,A9,9.7,,,,,,
Switch,iPad,iPad,iPad 5,,32 GB,,Wi-Fi,,80,2017,A9,9.7,,,,,,
Switch,iPad,iPad,iPad 5,,128 GB,,Wi-Fi + Cellular,,130,2017,A9,9.7,,,,,,
Switch,iPad,iPad,iPad 5,,128 GB,,Wi-Fi,,100,2017,A9,9.7,,,,,,
Switch,iPad,iPad,iPad 6,,32 GB,,Wi-Fi + Cellular,,130,2018,A10 Fusion,9.7,,,,,,
Switch,iPad,iPad,iPad 6,,32 GB,,Wi-Fi,,100,2018,A10 Fusion,9.7,,,,,,
Switch,iPad,iPad,iPad 6,,128 GB,,Wi-Fi + Cellular,,170,2018,A10 Fusion,9.7,,,,,,
Switch,iPad,iPad,iPad 6,,128 GB,,Wi-Fi,,130,2018,A10 Fusion,9.7,,,,,,
Switch,iPad,iPad,iPad 7,,32 GB,,Wi-Fi + Cellular,,170,2019,A10 Fusion,10.2,,,,,,
Switch,iPad,iPad,iPad 7,,32 GB,,Wi-Fi,,150,2019,A10 Fusion,10.2,,,,,,
Switch,iPad,iPad,iPad 7,,128 GB,,Wi-Fi + Cellular,,340,2019,A10 Fusion,10.2,,,,,,
Switch,iPad,iPad,iPad 7,,128 GB,,Wi-Fi,,240,2019,A10 Fusion,10.2,,,,,,
Switch,iPad,iPad,iPad 8,,32 GB,,Wi-Fi + Cellular,,310,2020,A12 Bionic,10.2,,,,,,
Switch,iPad,iPad,iPad 8,,32 GB,,Wi-Fi,,200,2020,A12 Bionic,10.2,,,,,,
Switch,iPad,iPad,iPad 8,,128 GB,,Wi-Fi + Cellular,,360,2020,A12 Bionic,10.2,,,,,,
Switch,iPad,iPad,iPad 8,,128 GB,,Wi-Fi,,260,2020,A12 Bionic,10.2,,,,,,
Switch,iPad,iPad,iPad 9,,64 GB,,Wi-Fi + Cellular,,350,2021,A13 Bionic,10.2,,,,,,
Switch,iPad,iPad,iPad 9,,64 GB,,Wi-Fi,,300,2021,A13 Bionic,10.2,,,,,,
Switch,iPad,iPad,iPad 9,,256 GB,,Wi-Fi + Cellular,,450,2021,A13 Bionic,10.2,,,,,,
Switch,iPad,iPad,iPad 9,,256 GB,,Wi-Fi,,400,2021,A13 Bionic,10.2,,,,,,
Switch,iPad,iPad Air,iPad Air 1 9.7-inch A7 (2013),,16 GB,,Wi-Fi + Cellular,,60,2013,A7,9.7,,,,,,
Switch,iPad,iPad Air,iPad Air 1 9.7-inch A7 (2013),,16 GB,,Wi-Fi,,40,2013,A7,9.7,,,,,,
Switch,iPad,iPad Air,iPad Air 1 9.7-inch A7 (2013),,32 GB,,Wi-Fi + Cellular,,80,2013,A7,9.7,,,,,,
Switch,iPad,iPad Air,iPad Air 1 9.7-inch A7 (2013),,32 GB,,Wi-Fi,,60,2013,A7,9.7,,,,,,
Switch,iPad,iPad Air,iPad Air 1 9.7-inch A7 (2013),,64 GB,,Wi-Fi + Cellular,,90,2013,A7,9.7,,,,,,
Switch,iPad,iPad Air,iPad Air 1 9.7-inch A7 (2013),,64 GB,,Wi-Fi,,70,2013,A7,9.7,,,,,,
Switch,iPad,iPad Air,iPad Air 1 9.7-inch A7 (2013),,128 GB,,Wi-Fi + Cellular,,100,2013,A7,9.7,,,,,,
Switch,iPad,iPad Air,iPad Air 1 9.7-inch A7 (2013),,128 GB,,Wi-Fi,,80,2013,A7,9.7,,,,,,
Switch,iPad,iPad Air,iPad Air 2 9.7-inch A8X (2014),,16 GB,,Wi-Fi + Cellular,,100,2014,A8X,9.7,,,,,,
Switch,iPad,iPad Air,iPad Air 2 9.7-inch A8X (2014),,16 GB,,Wi-Fi,,80,2014,A8X,9.7,,,,,,
Switch,iPad,iPad Air,iPad Air 2 9.7-inch A8X (2014),,32 GB,,Wi-Fi + Cellular,,120,2014,A8X,9.7,,,,,,
